pais;codigo;anpo;expectativa_vida;pib_per_capita;populacao;continente
Suriname;SUR;1990;64,2;;412767;
Sweden;SWE;1990;77,6;28068;8548407;
Switzerland;CHE;1990;77,4;34250;6711685;
Syria;SYR;1990;69,8;9087;12409003;
Taiwan;TWN;1990;74;15841;20586176;
Tajikistan;TJK;1990;61,9;4803;5417862;
Tanzania;TZA;1990;51,5;875;26206024;
Thailand;THA;1990;70,4;7385;55228408;
Timor;TLS;1990;45;;758120;
Togo;TGO;1990;54,4;1275;3875958;
Tokelau;TKL;1990;69,2;;1692;
Tonga;TON;1990;67,3;;98744;
Trinidad and Tobago;TTO;1990;68,3;14112;1266525;
Tunisia;TUN;1990;70,1;5316;8440035;
Turkey;TUR;1990;67,7;8606;54324140;
Turkmenistan;TKM;1990;63,9;5796;3720287;
Turks and Caicos Islands;TCA;1990;69;;11723;
Tuvalu;TUV;1990;61,7;;9201;
Uganda;UGA;1990;46,4;932;17586634;
Ukraine;UKR;1990;69,8;9607;51589816;
United Arab Emirates;ARE;1990;71,9;22254;1900160;
United Kingdom;GBR;1990;75,7;26189;57210444;
United States;USA;1990;75,4;36982;248083728;
United States Virgin Islands;VIR;1990;71,2;;100699;
Uruguay;URY;1990;73,2;10305;3117011;
Uzbekistan;UZB;1990;65,3;6790;20579106;
Vanuatu;VUT;1990;66,7;;150900;
Vatican;VAT;1990;76,9;;762;
Venezuela;VEN;1990;71,5;13251;19750580;
Vietnam;VNM;1990;69,2;1634;66912616;
Wallis and Futuna;WLF;1990;71;;13479;
Western Sahara;ESH;1990;57,8;;178540;
World;OWID_WRL;1990;64;8222,478516;5316175872;
Yemen;YEM;1990;58,7;3622;13375127;
Yugoslavia;OWID_YGS;1990;;9000;;
Zambia;ZMB;1990;47,9;1285;7686405;
Zimbabwe;ZWE;1990;59,4;2160;10113899;
Afghanistan;AFG;1991;46,7;881,1704102;10745168;
Albania;ALB;1991;73,4;2942,100586;3302087;
Algeria;DZA;1991;67,7;4708,231934;26133906;
American Samoa;ASM;1991;70,6;;49016;
Andorra;AND;1991;78;;55455;
Angola;AGO;1991;43,8;1437,147217;12228698;
Anguilla;AIA;1991;72,6;;8638;
Antigua and Barbuda;ATG;1991;73,4;;63653;
Argentina;ARG;1991;72,3;11223,98438;33105766;
Armenia;ARM;1991;68,6;8141,670898;3617638;
Aruba;ABW;1991;73,1;;67879;
Australia;AUS;1991;77,5;26861,27539;17271092;
Austria;AUT;1991;75,8;27689,77148;7755640;
Azerbaijan;AZE;1991;62,1;7319,136719;7538266;
Bahamas;BHS;1991;69,6;;276072;
Bahrain;BHR;1991;72,8;7059,957031;535419;
Bangladesh;BGD;1991;54,2;1031,429932;109242832;
Barbados;BRB;1991;72,8;12298,50586;259414;
Belarus;BLR;1991;69,7;11170,76074;10457619;
Belgium;BEL;1991;76,2;27848,30469;9987072;
Belize;BLZ;1991;70,2;;186478;
Benin;BEN;1991;53,6;1812,421509;5293055;
Bermuda;BMU;1991;74,9;;57897;
Bhutan;BTN;1991;56,6;;567719;
Bolivia;BOL;1991;57,1;3610,051758;7244896;
Bosnia and Herzegovina;BIH;1991;72,1;5128,939453;4502389;
Botswana;BWA;1991;59,5;5616,01123;1380593;
Brazil;BRA;1991;66,3;7888,04834;153336448;
British Virgin Islands;VGB;1991;72,9;;16111;
Brunei;BRN;1991;71,9;;269869;
Bulgaria;BGR;1991;71,2;8319,672852;8721659;
Burkina Faso;BFA;1991;49,5;1331,230347;9365072;
Burundi;BDI;1991;44,2;1149,797607;5594838;
Cambodia;KHM;1991;55,8;1425,045654;9259362;
Cameroon;CMR;1991;54,7;1833,354492;11777721;
Canada;CAN;1991;77,6;29151,69727;28015762;
Cape Verde;CPV;1991;65,2;1988,307251;372733;
Cayman Islands;CYM;1991;72;;27362;
Central African Republic;CAF;1991;49,3;1006,995789;2898059;
Chad;TCD;1991;45,9;703,2836914;6042433;
Chile;CHL;1991;73,6;10746,49121;13561946;
China;CHN;1991;68,2;3051,315186;1170626176;
Colombia;COL;1991;68,8;7713,021973;33272632;
Comoros;COM;1991;56,2;1101,00354;442286;
Congo;COG;1991;55,2;3862,574219;2452681;
Cook Islands;COK;1991;67,3;;17333;
Costa Rica;CRI;1991;76,6;7552,362305;3239419;
Cote d'Ivoire;CIV;1991;52,3;2036,298828;12369273;
Croatia;HRV;1991;70,5;10296,19043;4844526;
Cuba;CUB;1991;74,1;3982,265625;10713809;
Curacao;CUW;1991;72,5;;155033;
Cyprus;CYP;1991;73,7;15417,12402;799067;
Czechia;CZE;1991;72;12724,54102;10303359;
Czechoslovakia;OWID_CZS;1991;;11949,63281;;
Democratic Republic of Congo;COD;1991;48,9;737,9345093;37194820;
Denmark;DNK;1991;75,2;29915,44727;5158325;
Djibouti;DJI;1991;55,2;2013,342651;628528;
Dominica;DMA;1991;69,6;4083,996094;69170;
Dominican Republic;DOM;1991;67,6;3969,568604;7278410;
Ecuador;ECU;1991;69,6;6513,336914;10686277;
Egypt;EGY;1991;64,8;4180,132813;58611032;
El Salvador;SLV;1991;63,9;3493,576172;5461074;
Equatorial Guinea;GNQ;1991;51;2427,880127;483153;
Eritrea;ERI;1991;50,6;;2039225;
Estonia;EST;1991;69,7;15350,63477;1565621;
Eswatini;SWZ;1991;62,7;3851,289795;889719;
Ethiopia;ETH;1991;46,1;810,7901001;49937436;
Faeroe Islands;FRO;1991;74,1;;46834;
Falkland Islands;FLK;1991;54,2;;2397;
Fiji;FJI;1991;65,6;;784838;
Finland;FIN;1991;75,4;25174,89844;5013856;
France;FRA;1991;77;28294,26367;56645216;
French Guiana;GUF;1991;71,1;;118523;
French Polynesia;PYF;1991;74,1;;215455;
Gabon;GAB;1991;60,4;8296,574219;1010005;
Gambia;GMB;1991;52,1;1390,704956;1083542;
Georgia;GEO;1991;68,2;9535,050781;5322103;
Germany;DEU;1991;75,6;26769,96094;79801984;
Ghana;GHA;1991;56;1742,627563;15843473;
Gibraltar;GIB;1991;77;;27013;
Greece;GRC;1991;77,4;16409,68945;10391552;
Greenland;GRL;1991;64,4;;55675;
Grenada;GRD;1991;71;;99778;
Guadeloupe;GLP;1991;74,5;;396998;
Guam;GUM;1991;72,5;;140749;
Guatemala;GTM;1991;62,7;5166,549805;9329564;
Guernsey;GGY;1991;76,3;;58208;
Guinea;GIN;1991;47,5;827,006897;6615740;
Guinea-Bissau;GNB;1991;47,5;1282,72876;993861;
Guyana;GUY;1991;62,6;;744102;
Haiti;HTI;1991;53,4;1628,71875;7066064;
Honduras;HND;1991;65,8;2993,124023;5196892;
Hong Kong;HKG;1991;77,7;29008,69922;5923453;
Hungary;HUN;1991;69,4;9255,90918;10374750;
Iceland;ISL;1991;77,8;28258,01758;257995;
India;IND;1991;59,1;2062,310303;888941760;
Indonesia;IDN;1991;63,5;4310,777832;185361232;
Iran;IRN;1991;66,5;6380,549805;57990892;
Iraq;IRQ;1991;62,5;1518,742065;17846384;
Ireland;IRL;1991;75;19253,94336;3504806;
Isle of Man;IMN;1991;72,2;;69794;
Israel;ISR;1991;77;20912,94141;4942821;
Italy;ITA;1991;77;26570,36328;56794488;
Jamaica;JAM;1991;72,2;6116,583496;2411869;
Japan;JPN;1991;79,3;30837,43164;124073992;
Jersey;JEY;1991;76,8;;83392;
Jordan;JOR;1991;70,1;5900,509277;3666384;
Kazakhstan;KAZ;1991;64,5;10557,11523;16993796;
Kenya;KEN;1991;58;1777,783813;23918238;
Kiribati;KIR;1991;61,4;;76627;
Kosovo;OWID_KOS;1991;71,2;;2001990;
Kuwait;KWT;1991;74,2;6310,906738;1339505;
Kyrgyzstan;KGZ;1991;64,3;5161,904297;4456096;
Laos;LAO;1991;54,5;1512,479858;4437233;
Latvia;LVA;1991;69,2;13774,93359;2678970;
Lebanon;LBN;1991;71,2;4326,299316;3666735;
Lesotho;LSO;1991;59,2;1853,542969;1829515;
Liberia;LBR;1991;42,8;1568,404297;1939244;
Libya;LBY;1991;69,8;5977,336914;4341979;
Liechtenstein;LIE;1991;76,5;;29192;
Lithuania;LTU;1991;70,6;12999,30859;3793430;
Luxembourg;LUX;1991;75,8;39198,30078;386405;
Macao;MAC;1991;77,9;;362393;
Madagascar;MDG;1991;52,4;1160,670532;12245266;
Malawi;MWI;1991;43,3;899,9750977;9831584;
Malaysia;MYS;1991;71,4;8781,208984;18017470;
Maldives;MDV;1991;64,3;;232159;
Mali;MLI;1991;47,2;1186,75769;9123965;
Malta;MLT;1991;75,5;13834,92676;368676;
Marshall Islands;MHL;1991;62,3;;47079;
Martinique;MTQ;1991;75,2;;380973;
Mauritania;MRT;1991;59,9;1547,543457;2066307;
Mauritius;MUS;1991;70,1;11643,39844;1104267;
Mayotte;MYT;1991;72,6;;98452;
Mexico;MEX;1991;70,3;10008,55078;83351600;
Micronesia (country);FSM;1991;67,6;;100448;
Moldova;MDA;1991;67;7957,688477;4490929;
Monaco;MCO;1991;76,3;;30593;
Mongolia;MNG;1991;59,2;1976,023071;2200077;
Montenegro;MNE;1991;75,5;6068,215332;624961;
Montserrat;MSR;1991;72,1;;10593;
Morocco;MAR;1991;62,9;4353,729492;24988088;
Mozambique;MOZ;1991;44,7;1719,099121;13561180;
Myanmar;MMR;1991;57;1205,071533;40680540;
Namibia;NAM;1991;62,1;5239,03418;1415624;
Nauru;NRU;1991;61,3;;9925;
Nepal;NPL;1991;55,7;1360,783447;20130774;
Netherlands;NLD;1991;77,2;28126,78125;15046578;
New Caledonia;NCL;1991;69,4;;181731;
New Zealand;NZL;1991;76,1;21125,89453;3481606;
Nicaragua;NIC;1991;63,9;2209,794189;4327293;
Niger;NER;1991;42,2;865,9133911;8634640;
Nigeria;NGA;1991;45,7;1759,00354;97685360;
Niue;NIU;1991;67,6;;2520;
North Korea;PRK;1991;70,3;2315,958984;21115534;
North Macedonia;MKD;1991;71,8;8615,758789;2036691;
Northern Mariana Islands;MNP;1991;72,1;;48314;
Norway;NOR;1991;77;31127,67578;4261886;
Oman;OMN;1991;70,2;11131;1895193;
Pakistan;PAK;1991;60,3;2644,574219;119203576;
Palau;PLW;1991;61,9;;15665;
Palestine;PSE;1991;68,3;4732,170898;2214277;
Panama;PAN;1991;71,2;7659,470215;2502048;
Papua New Guinea;PNG;1991;59,9;;3991006;
Paraguay;PRY;1991;68,2;5224,299805;4168005;
Peru;PER;1991;65,4;4812,211914;22583004;
Philippines;PHL;1991;66,3;3432,582764;63039752;
Poland;POL;1991;70,4;7625,842773;38167388;
Portugal;PRT;1991;74,2;17949,80859;9986418;
Puerto Rico;PRI;1991;73,9;17332,17969;3578449;
Qatar;QAT;1991;74;12417,64258;456495;
Reunion;REU;1991;73,2;;672562;
Romania;ROU;1991;69,9;5033,141113;22842488;
Russia;RUS;1991;68,4;12012,23535;148455408;
Rwanda;RWA;1991;46,5;1282,259399;7485683;
Saint Helena;SHN;1991;71,6;;6591;
Saint Kitts and Nevis;KNA;1991;66,1;;40562;
Saint Lucia;LCA;1991;70,6;5270,254395;144287;
Saint Martin (French part);MAF;1991;75,9;;28758;
Saint Pierre and Miquelon;SPM;1991;73;;6374;
Saint Vincent and the Grenadines;VCT;1991;72,9;;112802;
Samoa;WSM;1991;67,9;;168713;
San Marino;SMR;1991;78,9;;23483;
Sao Tome and Principe;STP;1991;61,4;2203,008057;123101;
Saudi Arabia;SAU;1991;69,4;16830,41406;16654283;
Senegal;SEN;1991;57,1;1982,625977;7754296;
Serbia;SRB;1991;70,7;8858,006836;7964455;
Seychelles;SYC;1991;68,9;8570,673828;71773;
Sierra Leone;SLE;1991;43,5;1467,388794;4378175;
Singapore;SGP;1991;75,3;23636,68359;3120627;
Sint Maarten (Dutch part);SXM;1991;72;;29846;
Slovakia;SVK;1991;70,9;10537,41016;5280230;
Slovenia;SVN;1991;73,3;16401,95898;1989799;
Solomon Islands;SLB;1991;65,6;;333960;
Somalia;SOM;1991;26,6;;6732711;
South Africa;ZAF;1991;63,3;6034,900391;40910964;
South Korea;KOR;1991;72,4;15056,16016;44487412;
South Sudan;SSD;1991;30,1;;4867193;
Spain;ESP;1991;77,1;19958,06055;38997064;
Sri Lanka;LKA;1991;71,8;4214,981934;17416596;
Sudan;SDN;1991;50,2;;21453710;
Suriname;SUR;1991;64,5;;415988;
Sweden;SWE;1991;77,7;27614,03516;8594170;
Switzerland;CHE;1991;77,6;34128,64063;6795392;
Syria;SYR;1991;70;9424,123047;12782284;
Taiwan;TWN;1991;74,3;16934,81445;20770622;
Tajikistan;TJK;1991;61,4;4270,370117;5556315;
Tanzania;TZA;1991;51,3;891,8942871;26890906;
Thailand;THA;1991;70,7;7849,744629;56099872;
Timor;TLS;1991;45;;772663;
Togo;TGO;1991;54,3;1249,167847;3990223;
Tokelau;TKL;1991;69,5;;1679;
Tonga;TON;1991;67,5;;99031;
Trinidad and Tobago;TTO;1991;68,9;14060,73633;1276232;
Tunisia;TUN;1991;70,5;5446,228027;8622857;
Turkey;TUR;1991;68,2;8658,37793;55321172;
Turkmenistan;TKM;1991;64;5457,756836;3821784;
Turks and Caicos Islands;TCA;1991;68,9;;12354;
Tuvalu;TUV;1991;61,9;;9378;
Uganda;UGA;1991;46,3;915,4052734;18171944;
Ukraine;UKR;1991;69,1;8899,09668;51672816;
United Arab Emirates;ARE;1991;72,2;;2008390;
United Kingdom;GBR;1991;75,9;25792,01367;57359452;
United States;USA;1991;75,5;36463,95703;251560192;
United States Virgin Islands;VIR;1991;71,4;;100991;
Uruguay;URY;1991;73,3;10586,4082;3135374;
Uzbekistan;UZB;1991;65,1;6485,527832;21074308;
Vanuatu;VUT;1991;67,2;;154694;
Vatican;VAT;1991;76,9;;762;
Venezuela;VEN;1991;71,8;14274,52539;20226212;
Vietnam;VNM;1991;69,8;1688,159912;68358824;
Wallis and Futuna;WLF;1991;70,3;;13618;
Western Sahara;ESH;1991;58,3;;184300;
World;OWID_WRL;1991;64,1;;5406245888;
Yemen;YEM;1991;59;3661,923584;13895858;
Yugoslavia;OWID_YGS;1991;;7867,959961;;
Zambia;ZMB;1991;47,1;1279,751465;7880472;
Zimbabwe;ZWE;1991;58,1;2222,255371;10377817;
Afghanistan;AFG;1992;47,6;843,8753052;12057436;
Albania;ALB;1992;73,7;2841,765137;3303738;
Algeria;DZA;1992;67,8;4850,223145;26748302;
American Samoa;ASM;1992;70,6;;50096;
Andorra;AND;1992;80,3;;57305;
Angola;AGO;1992;42,2;1389,329468;12632509;
Anguilla;AIA;1992;73,3;;8911;
Antigua and Barbuda;ATG;1992;73,4;;64676;
Argentina;ARG;1992;72,4;12267,08398;33568280;
Armenia;ARM;1992;68,6;4699,61084;3574558;
Aruba;ABW;1992;73,2;;70210;
Australia;AUS;1992;77,5;27560,17773;17462500;
Austria;AUT;1992;76;28072,43945;7840816;
Azerbaijan;AZE;1992;61,3;5638,998047;7643343;
Bahamas;BHS;1992;70,7;;281982;
Bahrain;BHR;1992;73;7993,892578;554480;
Bangladesh;BGD;1992;57,6;1062,460449;111272104;
Barbados;BRB;1992;72,9;11427,2666;260226;
Belarus;BLR;1992;69,4;9960,842773;10475912;
Belgium;BEL;1992;76,4;28199,57422;10016455;
Belize;BLZ;1992;70;;190312;
Benin;BEN;1992;54,1;1790,530151;5457781;
Bermuda;BMU;1992;73,8;;58344;
Bhutan;BTN;1992;57,4;;545956;
Bolivia;BOL;1992;57,6;3592,136719;7394417;
Bosnia and Herzegovina;BIH;1992;51,8;3830,218994;4275737;
Botswana;BWA;1992;58,3;5733,629883;1420696;
Brazil;BRA;1992;66,7;7812,794434;155900784;
British Virgin Islands;VGB;1992;73,3;;16497;
Brunei;BRN;1992;72,1;;277427;
Bulgaria;BGR;1992;71,2;7846,116211;8668545;
Burkina Faso;BFA;1992;49,4;1264,991943;9598555;
Burundi;BDI;1992;43,9;1128,347412;5743083;
Cambodia;KHM;1992;56;1427,285645;9718217;
Cameroon;CMR;1992;54,5;1754,246704;12128609;
Canada;CAN;1992;77,9;29141,19141;28347644;
Cape Verde;CPV;1992;65,3;2029,595947;381957;
Cayman Islands;CYM;1992;72,1;;28701;
Central African Republic;CAF;1992;48,8;965,1934204;2991733;
Chad;TCD;1992;46,1;698,7390137;6302934;
Chile;CHL;1992;74,1;11773,30078;13782300;
China;CHN;1992;68,7;3227,744141;1183813376;
Colombia;COL;1992;69;7888,105469;33939044;
Comoros;COM;1992;56,7;1185,51416;452997;
Congo;COG;1992;54,7;3940,97168;2520964;
Cook Islands;COK;1992;67,4;;17481;
Costa Rica;CRI;1992;76,6;8038,767578;3321943;
Cote d'Ivoire;CIV;1992;52,1;2011,569458;12838315;
Croatia;HRV;1992;72,7;9331,892578;4798318;
Cuba;CUB;1992;74,2;3399,9646;10783745;
Curacao;CUW;1992;72,6;;154387;
Cyprus;CYP;1992;74,2;16570,39648;810435;
Czechia;CZE;1992;72,3;12810,43164;10310956;
Czechoslovakia;OWID_CZS;1992;;11742,92969;;
Democratic Republic of Congo;COD;1992;49,2;656,6917114;38332300;
Denmark;DNK;1992;75,3;30573,57422;5175466;
Djibouti;DJI;1992;54,5;2141,634033;623208;
Dominica;DMA;1992;70,3;4271,689941;69135;
Dominican Republic;DOM;1992;68,1;4185,405762;7427347;
Ecuador;ECU;1992;70,1;6715,474121;10914222;
Egypt;EGY;1992;65;4338,953613;59989148;
El Salvador;SLV;1992;64,7;3750,51709;5552210;
Equatorial Guinea;GNQ;1992;51,1;2690,633057;501343;
Eritrea;ERI;1992;52,5;;1921162;
Estonia;EST;1992;69,3;13214,3877;1540386;
Eswatini;SWZ;1992;61,7;3901,400146;925170;
Ethiopia;ETH;1992;46,9;708,3693848;52011560;
Faeroe Islands;FRO;1992;73,5;;46035;
Falkland Islands;FLK;1992;55,9;;2477;
Fiji;FJI;1992;65,8;;786860;
Finland;FIN;1992;75,6;24219,75977;5042120;
France;FRA;1992;77,3;28619,80469;56864048;
French Guiana;GUF;1992;71,3;;122937;
French Polynesia;PYF;1992;74,4;;219633;
Gabon;GAB;1992;60,5;8194,499023;1037451;
Gambia;GMB;1992;52,9;1391,405518;1127156;
Georgia;GEO;1992;67,8;5286,924805;5239325;
Germany;DEU;1992;76;27385,05469;80205024;
Ghana;GHA;1992;56,2;1771,600342;16241548;
Gibraltar;GIB;1992;75,6;;26974;
Greece;GRC;1992;77,3;16545,96289;10478389;
Greenland;GRL;1992;67;;55704;
Grenada;GRD;1992;71,3;;101054;
Guadeloupe;GLP;1992;74,8;;401452;
Guam;GUM;1992;72,7;;143185;
Guatemala;GTM;1992;62,9;5303,598633;9576630;
Guernsey;GGY;1992;78,7;;58308;
Guinea;GIN;1992;48,4;833,2268066;6832196;
Guinea-Bissau;GNB;1992;47,9;1287,276489;1022910;
Guyana;GUY;1992;62,8;;744999;
Haiti;HTI;1992;53,8;1535,970703;7205779;
Honduras;HND;1992;66;3094,547852;5344774;
Hong Kong;HKG;1992;78;30202,53906;6007690;
Hungary;HUN;1992;69,2;9153,920898;10370067;
Iceland;ISL;1992;78,6;26859,28125;261275;
India;IND;1992;59,5;2115,257324;907574080;
Indonesia;IDN;1992;64,1;4536,409668;188558416;
Iran;IRN;1992;66,8;7036,314941;59372016;
Iraq;IRQ;1992;66,7;2046,180908;18385682;
Ireland;IRL;1992;75,4;20032,71875;3528370;
Isle of Man;IMN;1992;73,1;;70328;
Israel;ISR;1992;76,9;21531,5957;5079388;
Italy;ITA;1992;77,4;26960,61133;56833184;
Jamaica;JAM;1992;72,2;6292,028809;2434580;
Japan;JPN;1992;79,3;30977,81445;124444696;
Jersey;JEY;1992;77,7;;83741;
Jordan;JOR;1992;70,3;6456,123047;3866894;
Kazakhstan;KAZ;1992;64,2;10012,61133;17043420;
Kenya;KEN;1992;57,3;1724,87439;24655724;
Kiribati;KIR;1992;61,9;;77922;
Kosovo;OWID_KOS;1992;71,5;;2039038;
Kuwait;KWT;1992;75,7;12965,06738;1620639;
Kyrgyzstan;KGZ;1992;64,1;4362,112793;4501258;
Laos;LAO;1992;55;1563,90564;4561117;
Latvia;LVA;1992;68,7;9411,195313;2662885;
Lebanon;LBN;1992;71,2;4618,005371;3745410;
Lesotho;LSO;1992;58,6;1914,623779;1858515;
Liberia;LBR;1992;42,7;915,1206055;2052633;
Libya;LBY;1992;70,2;6113,353516;4444827;
Liechtenstein;LIE;1992;77,2;;29607;
Lithuania;LTU;1992;70,4;10240,93945;3795748;
Luxembourg;LUX;1992;75,4;39231,59375;391524;
Macao;MAC;1992;78,3;;372377;
Madagascar;MDG;1992;53;1152,646118;12623342;
Malawi;MWI;1992;43,4;802,930481;10115423;
Malaysia;MYS;1992;71,5;9383,932617;18526708;
Maldives;MDV;1992;65;;239146;
Mali;MLI;1992;47,5;1115,406006;9310571;
Malta;MLT;1992;75,4;14341,30176;371892;
Marshall Islands;MHL;1992;62,4;;48032;
Martinique;MTQ;1992;75,4;;388251;
Mauritania;MRT;1992;60,3;1559,904907;2147536;
Mauritius;MUS;1992;70,3;12002,37988;1118719;
Mayotte;MYT;1992;72,9;;104569;
Mexico;MEX;1992;70,6;10262,21094;84993160;
Micronesia (country);FSM;1992;67,8;;102908;
Moldova;MDA;1992;67;5546,366211;4494901;
Monaco;MCO;1992;76,8;;30818;
Mongolia;MNG;1992;59,6;1841,012451;2236503;
Montenegro;MNE;1992;74,4;4605,298828;627669;
Montserrat;MSR;1992;72,8;;10131;
Morocco;MAR;1992;63,4;4194,446777;25400676;
Mozambique;MOZ;1992;44,9;1482,416626;13816886;
Myanmar;MMR;1992;57,3;1283,825439;41237808;
Namibia;NAM;1992;61,5;5532,672363;1461694;
Nauru;NRU;1992;61,2;;10152;
Nepal;NPL;1992;56,7;1374,661255;20702138;
Netherlands;NLD;1992;77,4;28555,73242;15150688;
New Caledonia;NCL;1992;69,6;;186281;
New Zealand;NZL;1992;76,2;21093,06055;3532568;
Nicaragua;NIC;1992;64,3;2163,416504;4427177;
Niger;NER;1992;42,9;785,2636108;8907642;
Nigeria;NGA;1992;45,7;1793,940063;100182048;
Niue;NIU;1992;67,1;;2483;
North Korea;PRK;1992;70,8;2120,546143;21439992;
North Macedonia;MKD;1992;71,2;7991,597656;2018024;
Northern Mariana Islands;MNP;1992;72,4;;48146;
Norway;NOR;1992;77,2;33041,20703;4286560;
Oman;OMN;1992;70,7;12251,15723;1985234;
Pakistan;PAK;1992;60,1;2732,381592;122375176;
Palau;PLW;1992;62,2;;16030;
Palestine;PSE;1992;68,6;5410,625;2310004;
Panama;PAN;1992;71,5;8148,631836;2554387;
Papua New Guinea;PNG;1992;60,2;;4136651;
Paraguay;PRY;1992;68,4;5186,563965;4277057;
Peru;PER;1992;66,1;4698,48291;23047250;
Philippines;PHL;1992;67,1;3399,242676;64543524;
Poland;POL;1992;70,9;7873,924805;38252284;
Portugal;PRT;1992;74,9;18598,52734;9978745;
Puerto Rico;PRI;1992;73,9;18290,73242;3612634;
Qatar;QAT;1992;74,1;15042,12305;471299;
Reunion;REU;1992;73,5;;686479;
Romania;ROU;1992;69,4;4818,304199;22800964;
Russia;RUS;1992;67,6;10487,54785;148725600;
Rwanda;RWA;1992;44,3;1301,688965;7657202;
Saint Helena;SHN;1992;72,1;;6541;
Saint Kitts and Nevis;KNA;1992;67;;40924;
Saint Lucia;LCA;1992;70,8;5737,288574;146433;
Saint Martin (French part);MAF;1992;75,3;;29058;
Saint Pierre and Miquelon;SPM;1992;73,9;;6396;
Saint Vincent and the Grenadines;VCT;1992;72,6;;113235;
Samoa;WSM;1992;68,4;;169817;
San Marino;SMR;1992;78,8;;23827;
Sao Tome and Principe;STP;1992;61,3;2185,464355;125663;
Saudi Arabia;SAU;1992;69,9;17905,2793;17281352;
Senegal;SEN;1992;57,1;1942,926758;7974512;
Serbia;SRB;1992;70,9;6567,669922;7943504;
Seychelles;SYC;1992;69,1;9304,807617;72435;
Sierra Leone;SLE;1992;43,6;1354,96814;4301575;
Singapore;SGP;1992;75,6;24775,57031;3228234;
Sint Maarten (Dutch part);SXM;1992;72,5;;31365;
Slovakia;SVK;1992;71,4;9838,615234;5301897;
Slovenia;SVN;1992;73,5;15462,70996;1991344;
Solomon Islands;SLB;1992;65,8;;343929;
Somalia;SOM;1992;27,3;;6428147;
South Africa;ZAF;1992;63,3;5901,984375;41760756;
South Korea;KOR;1992;73;15712,00195;44703708;
South Sudan;SSD;1992;22,7;;4956976;
Spain;ESP;1992;77,6;20329,16797;39202248;
Sri Lanka;LKA;1992;72,5;4020,974121;17624462;
Sudan;SDN;1992;45,9;;21780058;
Suriname;SUR;1992;64,7;;419531;
Sweden;SWE;1992;78,1;27198,5293;8640277;
Switzerland;CHE;1992;77,9;34356,80078;6873188;
Syria;SYR;1992;70,3;10002,27637;13156408;
Taiwan;TWN;1992;74,4;18101,33203;20952226;
Tajikistan;TJK;1992;55,1;2832,703369;5656216;
Tanzania;TZA;1992;51;895,4805908;27580728;
Thailand;THA;1992;70,9;8409,020508;56939020;
Timor;TLS;1992;46,3;;783708;
Togo;TGO;1992;54,3;1181,871338;4106228;
Tokelau;TKL;1992;69,7;;1673;
Tonga;TON;1992;67,7;;99276;
Trinidad and Tobago;TTO;1992;68,4;14195,95215;1285506;
Tunisia;TUN;1992;70,7;5789,955078;8802535;
Turkey;TUR;1992;68,5;9150,43457;56302040;
Turkmenistan;TKM;1992;63,9;4587,763672;3926374;
Turks and Caicos Islands;TCA;1992;69,6;;13036;
Tuvalu;TUV;1992;60,5;;9489;
Uganda;UGA;1992;46,4;934,8262939;18801968;
Ukraine;UKR;1992;68,6;8130,276855;51785152;
United Arab Emirates;ARE;1992;72,3;;2116235;
United Kingdom;GBR;1992;76,3;25790,18555;57509240;
United States;USA;1992;75,8;37240,30078;255175328;
United States Virgin Islands;VIR;1992;71,6;;101546;
Uruguay;URY;1992;73,4;11349,54199;3153732;
Uzbekistan;UZB;1992;65,1;5530,478516;21588150;
Vanuatu;VUT;1992;67,4;;158593;
Vatican;VAT;1992;77,3;;773;
Venezuela;VEN;1992;71,8;14901,61621;20700462;
Vietnam;VNM;1992;70;1792,670776;69788752;
Wallis and Futuna;WLF;1992;70,5;;13765;
Western Sahara;ESH;1992;58,7;;189793;
World;OWID_WRL;1992;64,3;;5492686336;
Yemen;YEM;1992;59,4;3759,718262;14433772;
Yugoslavia;OWID_YGS;1992;;6506,901855;;
Zambia;ZMB;1992;46,5;1308,851563;8074342;
Zimbabwe;ZWE;1992;56,4;1971,445557;10641504;
Afghanistan;AFG;1993;51,5;578,40271;14003764;
Albania;ALB;1993;73,9;3137,023926;3300715;
Algeria;DZA;1993;67,7;4816,923828;27354326;
American Samoa;ASM;1993;70,8;;51195;
Andorra;AND;1993;78,7;;59177;
Angola;AGO;1993;42,1;1080,480591;13038277;
Anguilla;AIA;1993;73,8;;9144;
Antigua and Barbuda;ATG;1993;73,5;;65849;
Argentina;ARG;1993;72,6;12926,79492;34027240;
Armenia;ARM;1993;68,8;4130,146973;3457344;
Aruba;ABW;1993;73,2;;72374;
Australia;AUS;1993;78;28622,47656;17631514;
Austria;AUT;1993;76,2;28101,22852;7905280;
Azerbaijan;AZE;1993;61,3;4315,356934;7740112;
Bahamas;BHS;1993;70,7;;288172;
Bahrain;BHR;1993;73,4;9102,066406;573762;
Bangladesh;BGD;1993;57,9;1095,656372;113418760;
Barbados;BRB;1993;73,2;11343,59766;261001;
Belarus;BLR;1993;68,6;9077,44043;10480485;
Belgium;BEL;1993;76,4;27857,25;10043738;
Belize;BLZ;1993;70;;194192;
Benin;BEN;1993;54,5;1791,963257;5706188;
Bermuda;BMU;1993;74,5;;58763;
Bhutan;BTN;1993;58,1;;520840;
Bolivia;BOL;1993;58,4;3670,274414;7544494;
Bosnia and Herzegovina;BIH;1993;51,5;2831,039307;3942985;
Botswana;BWA;1993;57,7;5787,114258;1462267;
